Date,Year-Month,Final Product Category,Review,spam_label,spam_confidence,detected_lang,is_english,has_justification,review_weight
19/08/2024,01/08/2024,Unknown,Very good service.,LABEL_0,0.935,en,True,False,0.9
19/08/2024,01/08/2024,Gas Products,"Engineer came for my annual boiler service. he rang me about 15 minutes before he arrived to inform me he's on his way. respectfully he wore shoe covers as he entered my house and got on with the job quite quickly. in total I estimated he spent about 12 minutes for the service (feels quick) and provided some advice. he worked on the boiler for a bit and gone out to check my gas meter. I am happy so far for a professional job done, although he seem quite keen to leave at the end when I had asked him a few follow up questions around general boiler advice.  ",LABEL_0,0.931,en,True,True,1.0
19/08/2024,01/08/2024,Gas Products,"Planned appointment for boiler service. Engineer rang first and arrived as advised. Professional, respectful, friendly engineer, I had every confidence in him doing a proper service. Discussed boiler, and his findings at the service with me, confirming my understanding. 5 out of 5. Thank you. ",LABEL_0,0.929,en,True,True,1.0
19/08/2024,01/08/2024,Gas Products,"Excellent engineer, very courteous clean well dressed friendly and thorough.",LABEL_0,0.936,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,No problem all great ,LABEL_0,0.937,ca,False,False,0.45
19/08/2024,01/08/2024,Unknown,Great service,LABEL_0,0.898,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,The 24/7 rep was Polite and professional ,LABEL_0,0.935,en,True,False,0.9
19/08/2024,01/08/2024,Gas Products,"Really positive experience, the engineer who visited was very clear about his recommendations and there was good communication before and after the visit ",LABEL_0,0.934,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,Excellent service ,LABEL_0,0.837,fr,False,False,0.45
19/08/2024,01/08/2024,Gas Products,Engineer was very polite and friendly. Carried out my service and explained everything ,LABEL_0,0.937,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,A very efficient service. Arrived on time and was very polite and courteous.,LABEL_0,0.936,en,True,False,0.9
19/08/2024,01/08/2024,Gas Products,"Engineer did his job of service on my boiler efficiently ,and cleaned up after. He was very polite .",LABEL_0,0.937,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,Excellent service ,LABEL_0,0.837,fr,False,False,0.45
19/08/2024,01/08/2024,Gas Products,Technician seemed efficient but left gas monitor door open,LABEL_0,0.923,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,Max was very pleasant and very professional arrived on time and was very neat and tidy. ,LABEL_0,0.937,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,very very good,LABEL_0,0.937,af,False,False,0.45
19/08/2024,01/08/2024,Gas Products,The engineer was very professional in terms of his job as well as polite throughout the entirety of the visit,LABEL_0,0.934,en,True,True,1.0
19/08/2024,01/08/2024,Unknown,"Excellent service provided by the company and the engineer was very polite, helpful and respectful.",LABEL_0,0.927,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,very efficient and friendly service,LABEL_0,0.92,en,True,False,0.9
19/08/2024,01/08/2024,Gas Products,The boiler service was completed in a timely manner and the engineer telephoned to say he was on his way prior to arrival and was knowledgeable and thorough.,LABEL_0,0.926,en,True,False,0.9
19/08/2024,01/08/2024,Gas Products,The engineer was very professional and communicate clearly when visited.,LABEL_0,0.937,en,True,False,0.9
19/08/2024,01/08/2024,Gas Products,"The engineer phoned to say when he was coming, he was polite, pleasant and prompt ",LABEL_0,0.937,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,Was easy to apply and easy process,LABEL_0,0.934,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,Excellent company ,LABEL_0,0.919,ca,False,False,0.45
19/08/2024,01/08/2024,Unknown,Great signing up with the company and no issues ,LABEL_0,0.936,en,True,False,0.9
19/08/2024,01/08/2024,Gas Products,pleasant and easy to sort put my boiler cover,LABEL_0,0.937,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,Job done well ,LABEL_0,0.936,cy,False,False,0.45
19/08/2024,01/08/2024,Unknown,Efficient and on time. ,LABEL_0,0.938,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,Very easy to sign up ,LABEL_0,0.938,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,Brilliant 🤩 ,LABEL_0,0.931,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,Very easy to sign up ,LABEL_0,0.938,en,True,False,0.9
19/08/2024,01/08/2024,Unknown,Excellent engineer,LABEL_0,0.916,nl,False,False,0.45
19/08/2024,01/08/2024,Unknown,"Good time keeping , polite staff",LABEL_0,0.938,et,False,False,0.45
19/08/2024,01/08/2024,Unknown,Recently took out emergency home cover with 24/7 and found the process straightforward. Had a few questions beforehand which were answered clearly and found Sophie to be helpful and friendly. Very competitively priced  Emergency Home cover. ,LABEL_0,0.849,en,True,False,0.9
19/08/2024,01/08/2024,Gas Products,The engineer did a great job . ,LABEL_0,0.938,en,True,False,0.9
19/08/2024,01/08/2024,Gas Products,"Booking my appointment was easy. The engineer confirmed his time of arrival, in plenty of time. The engineer was polite and respectful at all times. The work was carried out to a very high standard and the engineer took great care to tidy up after his work.",LABEL_0,0.932,en,True,False,0.9
20/08/2024,01/08/2024,Gas Products,The engineer was very nice and polite to us. He explained everything to us and tell us what he will be doing and check all the radiators to see if they are working. Am happy with his service. ,LABEL_0,0.936,en,True,False,0.9
20/08/2024,01/08/2024,Gas Products,"Won,t be renewing policy with these,had a fault issue with boiler they say it's not covered for electrics if it's the circuit board also would have had to pay them £45 excess for no repair",LABEL_1,0.716,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,Felt very pressured to renew when my policy was near to renewal date . Called them to take my policy off auto renewal and on the phone for ages with them trying every tactic to pressurise me into staying even though I kept reiterating that I did not want that A 2 minute phone took 10 minutes Not impressed ,LABEL_0,0.93,en,True,False,0.9
20/08/2024,01/08/2024,Gas Products,The engineer was good. He rang up before arriving and seemed to complete the job satisfactorily,LABEL_0,0.936,en,True,False,0.9
20/08/2024,01/08/2024,Gas Products,1. DO NOT RENEW MY POLICY. 2. I DO NOT TRUST YOU.3. I AM GETTI G LEGSL ADVICE.4. YOU DID NOT FIX MY BOILER.5. YOU WANTED TO SERVICE MY BOILER   WHILST IT WAS BROKE.6. YOU SENT MY POLICY DOCUMENTS 11     MONTH TOO LATE.7. £75 EXCESS NO PROBLEM.  YOU      WANTED PAYMENT UP FRONT      WITHOUT VISIT AND TEFISED TO      INVOICE ME.               .............................FROM ME NOT A SINGLE MISSED PAYMENT. YOU ARE A LYING AWFUL COMPANY AND THIS IS NOT OVER YET......,LABEL_0,0.933,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,"Good customer service, friendly.",LABEL_0,0.927,en,True,False,0.9
20/08/2024,01/08/2024,Gas Products,"Good customer relation, he demonstrated a very good communication skills by interacting with us throughout his time serving the boiler.",LABEL_0,0.935,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,"The young man was very courteous, respectful and a people person.ten out of ten",LABEL_0,0.937,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,Pleasant and friendly ,LABEL_0,0.935,en,True,False,0.9
20/08/2024,01/08/2024,Gas Products,Service was quick and simple. Engineer was polite,LABEL_0,0.935,en,True,False,0.9
20/08/2024,01/08/2024,Gas Products,Engineer was professional and knowledgeable serviced my boiler within 20 min ,LABEL_0,0.934,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,"Great service, was very efficient and clean and tidy ",LABEL_0,0.935,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,Friendly and helpful mechanic,LABEL_0,0.934,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,Quick resolve of my query - thanks! ,LABEL_0,0.938,en,True,False,0.9
20/08/2024,01/08/2024,Gas Products,Amazing service from the boiler engineer. Will highly recommend ,LABEL_0,0.92,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,Very polite,LABEL_0,0.937,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,The engineer was very polite and professional ,LABEL_0,0.937,en,True,False,0.9
20/08/2024,01/08/2024,Gas Products,Not worth the money you pay for this service. 247 hire a set of cowboy third party service providers and 4 of 5 times ensure they flag your boiler as risk. They would not honour your claim if an issue is identified at the time of boiler service even through your plan clearly mention all labour and parts covered. You are better off hiring a local gas engineer who would do a better job. I have remediation team who are happy to provide additional quotes by not render a proper service. I would strongly advise you stay away from this company. I have had a manager call me chewing her lunch in midst of being pre-occupied with another perhaps personal tasks to pay much attention to what I was saying. So much for customer service.,LABEL_0,0.894,en,True,True,1.0
20/08/2024,01/08/2024,Unknown,Good communication.On time.Quick completion of the job.,LABEL_0,0.938,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,Friendly from onset,LABEL_0,0.933,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,Easy prosses,LABEL_0,0.934,en,True,False,0.9
20/08/2024,01/08/2024,Appliance Cover,"50 years plus as a customer of British Gas I was surprised on Sunday to receive my annual service renewal document which showed an increase of circa 30%. I phoned to see if there had been a mistake, but to no avail, apparently whilst I thought that I had not made use of the repair facility for 3 years, during the last routine service lubrication of a hive switch (less than a minute) constituted a callout. So sadly I cancelled the product.I searched the internet for a new provider at 77 years of age I was fearful that I had made a hasty decision however the price being asked left me no alternative. I need not of worried as I soon found Home Rescue, their site clearly set out a comparison with many other providers. Further documents clearly explained what was and what was not included in the package. So spoke over the telephone with a very friendly agent who was both knowledgeable, professional and above all humanistic. After answering some simple questions I signed up for home heating and kitchen appliance cover and was pleased to be offered a further 10% discount on the quoted price. (The welcome letter and terms and condition document arrived immediately by email as promised) So I end up paying less than currently let alone the 30% increase requested by BG. With the set up service offered by Home Rescue all my fears have been put to rest. So far seems a very professional organization, so as a pensioner (entered on their priority service schedule without any prompt from me) I have peace of mind for another year. Need not of worried should have changed supplier sooner.",LABEL_0,0.887,en,True,True,1.0
20/08/2024,01/08/2024,Unknown,Very easy and efficient,LABEL_0,0.936,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,Just became a customer so no experience of the quality of service yet,LABEL_0,0.921,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,If I could give 0 star I would complete load of rubbish do not go near this company,LABEL_0,0.937,en,True,False,0.9
20/08/2024,01/08/2024,Gas Products,"phoned before he arrived to give a time, arrived when he said he would.  Very polite, professional and did a first class job.  Everything I would expect from an engineer.",LABEL_0,0.937,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,"24/7 appears to be a good company to deal with, they are very courteous on the phone and their prices very competitive.  I definitely recommend them ",LABEL_0,0.92,en,True,False,0.9
20/08/2024,01/08/2024,Unknown,everything was so professional call handlers very polite and helpful,LABEL_0,0.936,en,True,False,0.9
20/08/2024,01/08/2024,Gas Products,"Geoffrey was a great engineer, he was very thorough and was very prompt that morning, he was very polite.",LABEL_0,0.936,en,True,False,0.9
20/08/2024,01/08/2024,Gas Products,Hi I want to let people know what a con my boiler started to leak I came back home put a claim in  though there plumber next thing phone call my boiler isn’t covered it’s 10 years old ! The plumber told me they were awkward BE WARNED IM TAKING THIS FURTHER SHOULD BE REPORTED AND SHUT DOWN!!!!,LABEL_0,0.934,en,True,False,0.9
21/08/2024,01/08/2024,Gas Products,"I don’t recommend this service at all. They can’t fix anything, they shut down all claims saying it’s not covered even if you ask for a plumber. They expect you to investigate and give a professional opinion of the problem. They came to view my boiler and it broke a few days later and they couldn’t fix it. In the end the manufacturer had to come. It’s been a complete waste of time and money ",LABEL_0,0.933,en,True,False,0.9
21/08/2024,01/08/2024,Gas Products,"The engineer was polite, fast working and funny too. A credit to the company...hope we get the same guy next year!",LABEL_0,0.938,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,Quick response. Good customer service.,LABEL_0,0.922,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,The engineer was good mannered and patient ,LABEL_0,0.936,en,True,False,0.9
21/08/2024,01/08/2024,Gas Products,"On time, knowledgable, supportive and helpful engineer.",LABEL_0,0.938,en,True,False,0.9
21/08/2024,01/08/2024,Gas Products,The engineer was very good and professional ,LABEL_0,0.937,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,Good service experience will recommend him.,LABEL_0,0.935,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,Easy to sign up to.,LABEL_0,0.939,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,Came on time and professionally did the job.,LABEL_0,0.938,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,Person was very polite and a good engineer,LABEL_0,0.937,en,True,False,0.9
21/08/2024,01/08/2024,Plumbing & Drains,The plumber that came to fix our toilet was very helpful. He didn’t have the part to fix it but did his upmost to order the parts as quickly as possible. He returned after 24 hrs & repaired it. ,LABEL_0,0.933,en,True,True,1.0
21/08/2024,01/08/2024,Unknown,"Very professional , ",LABEL_0,0.937,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,Great service from the engineer,LABEL_0,0.925,en,True,False,0.9
21/08/2024,01/08/2024,Gas Products,Daniel is a very pleasant service man.  He has previously serviced my boiler and I can’t fault him on anything.,LABEL_0,0.937,en,True,False,0.9
21/08/2024,01/08/2024,Gas Products,"The enginer who came to service our boiler was very professional and polite, I would highly recommend 24/7.",LABEL_0,0.928,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,Professional and friendly,LABEL_0,0.93,en,True,False,0.9
21/08/2024,01/08/2024,Gas Products,Service of Boiler . Engineer was polite and was respectful of property.,LABEL_0,0.932,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,Everything ,LABEL_0,0.935,en,True,False,0.9
21/08/2024,01/08/2024,Gas Products,"The engineer was friendly,  on time and polite. He explained what he was doing and tidied up after himself.  ",LABEL_0,0.937,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,Excellent service,LABEL_0,0.837,ca,False,False,0.45
21/08/2024,01/08/2024,Gas Products,"Job well done. Engineer Dean was very courteous,friendly and professional. Notably, he took the time to clean up after, a rare quality with workmen/women. ",LABEL_0,0.928,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,Very Good Engineer ,LABEL_0,0.934,af,False,False,0.45
21/08/2024,01/08/2024,Unknown,Found the experience both efficient and helpful.,LABEL_0,0.937,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,👍🏻👍🏻👍🏻👍🏻🕺🏻🕺🏻🕺🏻🕺🏻🫶🏻🍺❤️❤️😎😎,LABEL_0,0.931,unknown,False,False,0.45
21/08/2024,01/08/2024,Gas Products,Syed Aman Ahmed was the best told me about the available deals and save me money by informing me about their ongoing promotion on home care plus and got it for 5.49 a month Thank you happy customer will recommend them ,LABEL_0,0.848,en,True,False,0.9
21/08/2024,01/08/2024,Plumbing & Drains,"what a joke of a company! i have a leak from my bathroom into my kitchen through the lights and they asked me to identify the leak and send them a video or picture which they would then review within 24 hours and then decide if they can send someone or not. 24 hours is not an emergency call out like they say.  I can not trace the leak if i could i wouldve, i am not a plumber but checked all obvious areas. They can not come out until i have sent a video or picture. Called a local tradesman to trace it and will be out in next 2 hours. ",LABEL_0,0.931,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,Really helpful and brilliant service ,LABEL_0,0.933,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,"Good prices compared with other sites , very helpful staff .",LABEL_0,0.93,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,Very easy to process. ,LABEL_0,0.938,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,Great service,LABEL_0,0.898,en,True,False,0.9
21/08/2024,01/08/2024,Unknown,"Efficient service and thorough job, thank you",LABEL_0,0.933,en,True,False,0.9
21/08/2024,01/08/2024,Plumbing & Drains,Excellent plumber listened then sorted out the problem properly. He was Curtis polite and well mannered top marks for this plumber . I will alway ask for him if I have a problem.  5 top stars.🌟 ,LABEL_0,0.934,en,True,False,0.9
21/08/2024,01/08/2024,Gas Products,he came a week early was lucky we were in but he did his job well ,LABEL_0,0.937,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,Huh came to service our boiler was friendly and professional. Top lad.,LABEL_0,0.937,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,The engineer did a great job of not just fixing the issue but went over and above to replace other parts too that would have failed anytime. Now I have a system that functions like new. Thanks to Engineer Gaurav and 247 Home rescue.,LABEL_0,0.919,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,Good service,LABEL_0,0.903,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,Reminded about schedule service. Engineer called before arrival. He was polite and carried out service. Was not happy that I was given whole day slot ie. between 8.00 am to 6.00 pm instead morning or afternoon appointment.,LABEL_0,0.884,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,"Engineer arrived on time, good communication, tidy, polite, no complaints. ",LABEL_0,0.935,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,The engineer who called was very thorough and polite ,LABEL_0,0.937,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,"Very professional, great service and helpful advice.",LABEL_0,0.933,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,The engineer was extremely polite helpful and very professional Fully recommend to anyone ,LABEL_0,0.935,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,Engineer Gaurav visited my property to check the radiators and did well to resolve the issue. Happy with his service. He also advised on few other items that are mandatory for landlords. Overall happy with the service! Only regret is that they performed annual landlord's gas safety check and boiler service without asking. Mine is due Jan next year so would like to get that done around that time.,LABEL_0,0.904,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,"Engineer was kind young man,came on time and got on with his work.  Cleaned up after himself. ",LABEL_0,0.937,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,Engineer was very polite and efficient left my kitchen very clean where he was working ,LABEL_0,0.936,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,All good.Thank you,LABEL_0,0.938,so,False,False,0.45
22/08/2024,01/08/2024,Unknown,Easy to deal with,LABEL_0,0.937,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,The engineer (Paul) was fantastic and very knowledgeable. Thank you!,LABEL_0,0.938,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,"Tom was very good, professional and efficient.",LABEL_0,0.938,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,"We had a brilliant experience with the engineer Nadeem. He was extremely professional, and went over and above to get our boiler back up and running. Thank you Nadeem. ",LABEL_0,0.937,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,I got a hammer problem in my home hot water system. Called a 247 Home Rescue engineer yesterday. He identified the problem quickly and then fixed it. Very glad!,LABEL_0,0.937,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,Easy to register ,LABEL_0,0.922,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,Professional work,LABEL_0,0.921,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,The engineer was helpful and polite ,LABEL_0,0.937,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,Very easy to sign up and at an affordable price ,LABEL_0,0.937,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,Simple to set up. Great price for cover. Does all we need it to do. Friendly staff. ,LABEL_0,0.939,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,The engineer Goran was very professional and talked me through everything that he was doing. A delightful young man,LABEL_0,0.937,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,"Agent made the process of setting up a new policy very easy and put me through to another department, where I got a slightly better deal on my renewal as well. ",LABEL_0,0.937,en,True,True,1.0
22/08/2024,01/08/2024,Unknown,Great service ,LABEL_0,0.898,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,"Very professional, and helpful.",LABEL_0,0.938,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,"Guy arrived on time and sent a message to say he was on his way.Was professional in what he did, left the area in a clean and tidy state. ",LABEL_0,0.937,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,"Very good engineers,nice manners,done a really good service on boiler.",LABEL_0,0.934,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,Excellent service Arrived on time . Very professional and friendlyExcellent all round ,LABEL_0,0.914,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,"Knew what he was doing, friendly, professional, got it all done in good time",LABEL_0,0.938,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,Engineer Scott was perfect top fella.. ,LABEL_0,0.938,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,Everything was quite straight forward and the agent was very pleasant ,LABEL_0,0.938,en,True,False,0.9
22/08/2024,01/08/2024,Gas Products,It was ok but prefer your own engineers for service thanks ,LABEL_0,0.936,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,Great service,LABEL_0,0.898,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,His Mannar was so good he advice me nicely make me understand the problem and fix it I was so happy ,LABEL_0,0.937,en,True,False,0.9
22/08/2024,01/08/2024,Unknown,Good service,LABEL_0,0.903,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,Turned up on time was polite and did the job quickly and efficiently ,LABEL_0,0.936,en,True,False,0.9
23/08/2024,01/08/2024,Unknown,Professional and polite engineer.,LABEL_0,0.936,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,"Tom phoned to let us know arrival time, very prompt . He was very efficient, explained everything he was doing and was such a lovely guy to have in my home . Highly recommend Tom and 247!",LABEL_0,0.935,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,"Annual boiler service was carried out quickly, professionally and thoroughly.  The engineer was friendly and polite.  Excellent service.",LABEL_0,0.917,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,"Overall 24/7 provides a good service. It would be enhanced if the day before an engineer arrives an indication( non binding) as to the visit will be morning or afternoon. The customer service is great, polite and friendly. I wouldn’t hesitate in recommending them.",LABEL_0,0.891,en,True,True,1.0
23/08/2024,01/08/2024,Unknown,Very efficient he identified the issue. ,LABEL_0,0.937,en,True,False,0.9
23/08/2024,01/08/2024,Unknown,Engineer was pleasant and professional ,LABEL_0,0.931,en,True,False,0.9
23/08/2024,01/08/2024,Unknown,quick efficient service. sean very polite and professional. ,LABEL_0,0.935,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,Very reliable engineer and good job done,LABEL_0,0.936,af,False,False,0.45
23/08/2024,01/08/2024,Gas Products,"The boiler service engineer was great, friendly and professional. ",LABEL_0,0.932,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,Engineer was professional and helpful,LABEL_0,0.933,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,Polite engineer kept informed on what he was doing and gave accurate advice ,LABEL_0,0.936,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,The engineer arrived when he said.  He did a thorough job and left the site all in order. He was pleasant and polite as usual. Many thanks. ,LABEL_0,0.936,en,True,True,1.0
23/08/2024,01/08/2024,Gas Products,"Turned up on time. Engineer was polite, got the work done without fuss, left everything neat and tidy",LABEL_0,0.938,en,True,False,0.9
23/08/2024,01/08/2024,Unknown,Friendly and quick service,LABEL_0,0.918,en,True,False,0.9
23/08/2024,01/08/2024,Unknown,"Easy to apply for and straightforward. No hidden surprises. Hopefully I won’t have to claim, but for peace of mind it’s worthwhile.",LABEL_0,0.933,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,"The fact that the engineer was the same one who comes annually for the boiler service, so as an older client I felt relaxed and safe. Any questions I asked were answered politely and efficiently and the work was carried out quietly, efficiently and quickly, and no mess left. Also the phone call prior to his arriving. Down side, having to stay at home all day for a late afternoon appointment.I will continue to use 24/7.",LABEL_0,0.932,en,True,True,1.0
23/08/2024,01/08/2024,Unknown,Very nice and efficient ,LABEL_0,0.937,en,True,False,0.9
23/08/2024,01/08/2024,Unknown,"Very smooth process,and a very helpful call assistant.(Shakeel) When buying my home cover policy..👍👍",LABEL_0,0.938,en,True,False,0.9
23/08/2024,01/08/2024,Unknown,.recomened,LABEL_0,0.937,it,False,False,0.45
23/08/2024,01/08/2024,Unknown,Reliable and informative ,LABEL_0,0.932,en,True,False,0.9
23/08/2024,01/08/2024,Unknown,Quick and easy to process,LABEL_0,0.937,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,Good service. The Engineer was very friendly and carried out the job within 30 minutes. ,LABEL_0,0.935,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,He was very efficient and he knew exactly what  to do for our service ,LABEL_0,0.937,en,True,False,0.9
23/08/2024,01/08/2024,Unknown,Very friendly boy. ,LABEL_0,0.938,en,True,False,0.9
23/08/2024,01/08/2024,Unknown,Very polite and friendly lady,LABEL_0,0.937,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,Engineer was great in completing repair work on leaking flue seal. Work was completed professionally and efficiently 👍,LABEL_0,0.924,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,Shayne the engineer was very helpfull and carried out a superb service,LABEL_0,0.929,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,Professional and effective communication - reminding me about a service is due rather than the other way round which is fab ,LABEL_0,0.931,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,Rafiq has done the boiler service on my rental properties over the last few years. Rafiq is very polite and helpful. ,LABEL_0,0.904,en,True,False,0.9
23/08/2024,01/08/2024,Unknown,Very polite and speedy service ,LABEL_0,0.931,en,True,False,0.9
23/08/2024,01/08/2024,Unknown,Very good...,LABEL_0,0.938,cy,False,False,0.45
23/08/2024,01/08/2024,Gas Products,"Arrived  before an  allocated time, very professional and job was done in promptly. ",LABEL_0,0.936,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,"The engineer was professional, punctual and polite.",LABEL_0,0.937,en,True,False,0.9
23/08/2024,01/08/2024,Gas Products,The engineer who attended our home was super polite and professional. Never had any issues with any of the previous visits too. Highly recommended. ,LABEL_0,0.936,en,True,False,0.9
24/08/2024,01/08/2024,Unknown,Professional & delivered the job as requested,LABEL_0,0.927,en,True,True,1.0
24/08/2024,01/08/2024,Unknown,"Professional, helpful efficient. ",LABEL_0,0.934,en,True,False,0.9
24/08/2024,01/08/2024,Plumbing & Drains,Quick response to problem and efficient engineer fixed leak. However experience marred by disagreement between engineeer and 24/7 as to him being paid for job,LABEL_0,0.865,en,True,True,1.0
24/08/2024,01/08/2024,Unknown,Very proffesional. He knew what he was doing,LABEL_0,0.937,en,True,False,0.9
24/08/2024,01/08/2024,Unknown,"Thomas was very professional and very helpful, clearly explaining things to me making it easy to understand!",LABEL_0,0.938,en,True,False,0.9
24/08/2024,01/08/2024,Unknown,Polite and professional service ,LABEL_0,0.909,en,True,False,0.9
24/08/2024,01/08/2024,Gas Products,We had a new boiler installed and the engineer was very polite and professional. He completed the job the same day and we are very pleased how smoothly the whole process was. The staff on the stay warm team were very helpful and efficient and we were kept updated at all times ,LABEL_0,0.928,en,True,False,0.9
25/08/2024,01/08/2024,Gas Products,From phoning about my problem to the engineer coming was a very easy process would highly recommend,LABEL_0,0.935,en,True,False,0.9
25/08/2024,01/08/2024,Gas Products,"Engineer was polite and efficient. Main issue with this company is that they cannot give you an estimated arrival time for the engineer, only the full day, no AM or PM so you have to hang around all day until the engineer rings you when he’s on his way to you. If the engineer cannot gain access you get changed £30 no access fee. ☹️",LABEL_0,0.829,en,True,False,0.9
26/08/2024,01/08/2024,Unknown,The experience was good but the inflexibility on times is not so convenient,LABEL_0,0.936,en,True,False,0.9
27/08/2024,01/08/2024,Gas Products,Good communication and engineer turned up on time to service the boiler. No probkems!,LABEL_0,0.926,en,True,False,0.9
27/08/2024,01/08/2024,Unknown,Good Staff and work very professional,LABEL_0,0.936,en,True,False,0.9
27/08/2024,01/08/2024,Unknown,Great customer service. Very good. Very happy ,LABEL_0,0.936,en,True,False,0.9
27/08/2024,01/08/2024,Unknown,Polite friendly service from start to finish! ,LABEL_0,0.924,en,True,False,0.9
27/08/2024,01/08/2024,Unknown,Great service ,LABEL_0,0.898,en,True,False,0.9
27/08/2024,01/08/2024,Gas Products,Ryan was very polite and professional and called in advance to say he was on the way. Found that the boiler was in good condition and working fine. Checked the flue emissions and explained to me how to set the heat controls. ,LABEL_0,0.935,en,True,False,0.9
